made,shot_x,shot_y,shooter_velocity_ft_sec,shooter_velocity_angle,dribbles_before,defender_distance,defender_angle,defender_velocity_ft_sec,defender_velocity_angle
0,-21.86890644,40.14337398,12,15.4934065,2,2.209698896,-130.635537,8.427452165,100.1042272
0,-20.60113576,15.22299656,0.543611425,-42.81454234,0,5.337745683,-7.69963697,7.376359091,20.77118227
1,-0.322027702,1.778178955,12,-26.31671002,0,6.983892816,-129.2939642,10.8492393,86.95952712
0,2.902267754,17.30753608,0.365172591,-11.17259938,2,4.123176381,-87.92528313,6.163778969,52.78129516
0,-3.276057011,0.608319262,7.034195364,74.33201375,3,0.236324456,-99.34456889,5.613145415,170.7759394
0,-1.341965286,24.68194952,2.766782902,18.99863579,0,6.638602936,3.246804487,6.478501767,-21.41557928
1,-1.8042827,9.553607294,7.962884891,-19.26300682,0,1.26456887,-137.3576824,7.361707637,-52.83120275
1,-14.90039298,22.49954351,0.457716324,-71.13263582,0,2.831160194,-90.64433254,5.098744593,-23.86823256
1,0.879913256,-0.300626469,1.758501965,-124.4157793,0,1.977624179,-141.3308416,2.268769802,-166.0899126
1,-2.431683768,0.596605418,4.304426259,-31.07419725,0,18.56624139,-17.32835408,2.119883796,38.83069532
0,-22.7243565,9.793320363,2.625850823,-118.7700312,0,2.172236375,-8.69312199,3.250246509,-17.27462725
0,-3.054549629,6.768937249,5.176156607,-10.64679537,0,2.783457847,55.02048997,2.309700575,3.941652673
1,-2.960869279,1.8118279,12,5.379070962,3,1.238628793,157.3805315,9.870756312,17.66859597
0,-8.150804539,35.16319334,6.790015453,10.39120462,3,3.458028528,31.4170984,7.642362871,39.69000453
1,-0.181713404,4.103257798,5.864728894,-141.3324406,0,3.115130056,-30.54295163,5.274752704,37.17455201
0,7.576659211,34.6861627,11.64082329,18.96478946,1,3.869430735,152.5245688,3.380139812,11.70239447
0,4.114068327,32.81971878,2.774825447,-52.06184325,6,4.163861806,13.09903973,7.698461286,41.2639087
0,0.15997238,2.316042416,7.206515953,-28.98925208,1,0.65081734,24.69691818,7.843862431,151.9676041
1,1.83502517,2.316673344,8.98233138,-167.3089454,1,3.283873917,-172.4674224,1.995931251,-22.47684136
0,1.942268409,0.591257768,5.565917209,-63.84753819,23,1.02625037,-148.4830293,6.663430938,-37.12942661
1,-0.914832119,3.554145341,5.316508688,-128.286222,0,2.257082081,-33.49251523,3.739623588,23.70608113
1,1.532510269,1.990097489,11.60158664,46.81779884,3,2.545411349,30.80061041,6.80297688,-90.29649512
0,-23.23281354,0.498660123,1.940583473,120.8264903,0,3.333174401,-21.80607376,12,42.35024207
1,-6.815442106,13.83460833,1.369697082,-20.97804244,4,12.61065695,53.08932591,1.305486944,-37.75906825
0,-14.02538256,27.84937334,3.161366481,-8.293711859,1,9.319328199,5.748075402,12,36.26476509
0,2.166341261,-0.208844708,1.231126203,-87.71751496,0,2.442534188,-16.68957331,2.497135205,-24.62940684
0,6.819295894,25.94747275,1.192261444,180,1,3.187432014,-21.83022713,3.812739037,-59.18094885
0,-4.352817602,9.770581531,9.004663205,19.5552489,7,1.282837351,-1.022522822,7.404528726,-130.8531497
0,-2.386724088,10.11084018,6.114369976,133.8959313,3,2.187978042,-5.872574214,5.739134674,-24.01982888
0,1.961525602,0.874312177,2.967503024,124.6345487,1,1.208255329,-59.44866211,4.99099814,-42.80689865
1,-10.38591113,14.98484258,2.929007332,124.2299993,2,3.435758199,69.56606003,3.505899269,30.46575647
0,-17.64315566,1.279079695,2.636137423,94.86871451,2,3.527779379,28.93073837,6.794907751,-65.96075511
0,19.45103525,15.62562049,1.230142183,31.84898345,0,6.681493959,-7.083033214,12,8.953225649
0,22.83826294,-0.47075501,0.234755237,33.27418516,0,5.973164295,46.1150042,9.743229131,-3.461570296
0,-22.25966903,10.36593099,0.954081794,59.96016181,0,5.33966207,45.55668939,5.828394766,70.29038776
1,4.217848656,0.732143996,12,55.05965085,5,2.533241826,75.75791705,7.188099962,-57.07689048
1,13.17535584,22.52534473,0.019281696,142.5628874,0,3.672116184,46.7334009,9.211420418,-59.84255068
1,1.532688406,1.179257678,8.822701347,-36.25967532,0,1.805863348,-117.4949629,5.02092903,1.038009141
1,0.697397729,1.403610857,2.217311616,58.21044014,0,8.696465184,79.83736576,12,-21.22057681
0,-8.641225172,4.391926543,3.997388478,-134.4887993,1,2.313809561,-18.14570751,3.13618656,3.456290445
1,-0.105293782,0.459159415,4.158717825,96.68314826,0,0.711443932,164.4381544,6.086785286,12.7617466
1,4.701765223,2.645560924,9.788709791,-104.0189243,1,3.397006272,-38.01020513,5.832670257,10.07577272
0,8.687691096,39.90169908,12,24.04422962,1,1.969091,17.98140172,9.678700041,-94.10010321
0,2.383391562,-0.946647554,3.324272889,-122.7299627,0,1.674070122,-32.19200176,1.469814633,22.88953262
0,10.48594404,22.06744676,6.507006178,45.44442955,2,1.857456742,28.97102848,8.575604809,-103.618936
0,16.15329238,18.27012229,0.555653104,-88.46821249,2,2.884542657,-48.87335902,4.036305157,48.10396383
1,-1.862331571,1.930659014,4.595775752,16.68730154,0,1.562269129,-57.69501565,0.402606398,9.946708287
0,18.68210601,67.48354027,7.424008884,2.634249659,1,10.91808787,-17.0799795,7.355480556,28.29570001
0,-12.66296249,60.5607408,12,-14.2634652,2,12.38619281,-25.85791758,7.815184098,128.011445
1,-10.9564671,-0.361320047,6.534419171,-13.65086986,0,2.964433065,-21.19616964,5.213802638,81.12511147
0,-12.18873388,22.63112647,0.89223462,-30.4628632,0,6.355523917,-6.327137063,12,23.7241686
1,17.94805206,17.88284753,2.621516432,20.96708018,0,5.445401659,25.39907175,9.616517484,5.699603021
1,2.998638519,0.683338784,5.891476617,17.04660878,2,0.722808195,136.9750451,5.684775329,-34.27040594
1,-0.207840695,0.997062607,6.305500007,33.18863522,0,2.891610592,142.7069402,3.197966359,-74.61613002
0,-0.47551334,1.819351302,0.995256624,68.51942653,0,1.494174638,-24.53643587,1.770786486,99.6207289
0,-2.684036682,-0.651991747,10.4166664,56.02989261,0,1.369399783,79.90385941,5.558040502,-58.3039546
0,12.86081841,20.05536479,3.817095122,-4.289157564,3,8.056855749,40.84526622,5.948968412,114.1681929
1,15.4106637,20.97127982,2.073052785,13.5737206,0,3.474066861,33.05247136,12,7.234921503
1,1.491650947,2.172126035,12,-1.63796109,1,2.794107223,-82.21664356,12,86.86047967
1,-1.229855972,4.663908952,12,40.80572222,0,2.402144048,-14.67570259,10.050595,-115.298969
0,14.94913189,54.66002531,12,8.69722276,1,14.18542903,-62.08708992,7.509622045,114.4229256
0,0.057386282,25.27450008,0.724007583,-6.810849012,10,4.718304319,-17.81917171,4.06491917,-26.25475166
0,4.391986301,25.72234527,2.63727986,-23.08374718,0,3.776743789,-146.5427446,3.687151606,-21.70013964
1,-1.373947956,6.346912244,2.288127158,95.83473933,0,4.675840076,0.103092263,4.839357618,-134.9606556
1,13.24313499,21.0180418,1.953482662,2.41441577,17,5.802500769,-8.693730353,1.864467067,-6.796740062
0,-3.073506662,20.08624168,0.253001501,127.2166261,0,8.276199187,5.190585489,6.761827488,-47.24027414
1,-17.98244977,1.307425978,2.892775173,110.0362218,5,8.274673672,24.86623406,2.983905635,-107.9994617
1,0.329681368,3.700113447,3.315477122,11.68201206,0,3.211406874,160.9918167,12,7.368166863
1,13.38255109,3.870920713,3.296856436,122.795246,0,4.852985538,5.665370239,12,16.76038992
0,-16.42879926,20.90926435,0,50.81840298,0,6.656231903,18.96011399,11.92630531,-1.535161235
0,2.430833738,24.87379182,1.611643657,13.37637263,0,12.12185578,-37.23728539,9.996502913,-6.916422891
1,-1.251231981,16.00170006,6.078741702,13.87645327,0,2.052902839,-0.916152515,11.4693081,-4.292133739
1,16.66500814,19.35296587,0.789157042,3.140446825,0,4.59428379,-1.801378902,7.497768103,-68.16043497
0,-8.329661454,24.17891381,2.536218069,-27.10861261,16,2.952436697,-12.65578471,7.434773731,-24.39911121
0,-3.77295117,5.86325709,12,64.91346839,3,3.708160491,85.16275835,10.56309877,-46.05340262
1,1.267287203,7.050497652,6.245547158,119.1143084,4,3.38920871,103.9952714,1.97642803,-136.918231
1,-4.430165769,13.19152217,0.778969848,95.83487603,0,5.753118854,-44.77463055,2.873668449,-5.670656608
1,1.402459679,3.876161527,0.29708724,-10.95046803,1,1.804133284,3.914301603,3.63471459,124.6839371
1,19.56803699,18.67478911,0.112081429,-4.145664702,0,5.545940629,10.19453747,0.505450407,97.46490894
0,7.977407018,15.71971406,0.269533102,-101.8534408,1,6.734707968,53.13173884,8.369842276,-66.66063233
0,-2.505875334,3.684604877,10.40555603,40.52210377,3,2.462478463,137.503944,0.234425375,155.4415908
1,-4.037195604,1.15349588,12,-31.48820394,0,0.2287632,141.4677283,11.93816207,-90.66727126
0,6.740012874,26.18205666,5.61006339,89.04812359,26,3.150416634,16.91259196,8.502638714,-37.45370691
1,-15.05067701,3.884733324,7.316804265,-166.7027185,0,3.296316118,2.468797683,4.569596044,21.15369956
0,-19.33960192,16.31806035,0,95.25116853,0,4.477936935,13.06944553,8.758580945,9.168656805
1,-1.620452309,10.46655907,4.325098921,9.99589235,0,2.286723428,-23.79473963,0.007064574,-110.0839213
1,-23.36451483,9.72656614,0.43868252,-159.1036366,0,3.213393256,-3.586251771,2.862997,20.1987047
0,3.106245056,24.76065655,2.054896532,54.13390466,4,1.564175653,-2.436438293,0,-86.08259892
0,-18.93178901,9.639456663,1.280449796,111.6956297,0,7.004884151,11.68834527,3.824284295,9.496022402
1,0.886448425,-1.460439612,2.832344548,-23.47141102,2,1.060690872,-59.5096056,2.236596888,-51.86566363
0,1.759908824,17.55966096,2.194136695,129.358157,3,3.405082309,18.85315832,1.534806678,-34.20681248
1,2.79366203,1.895940264,10.81174492,28.96079739,1,1.224883674,-165.2499548,12,27.52087278
1,-2.933005608,0.236962074,8.605270426,-8.403429215,0,3.04005184,144.4070982,11.2244047,-73.29042923
0,16.482073,19.53080873,1.413656588,-96.60145481,0,6.503075952,-28.81708354,4.467351201,31.77225341
0,-0.309096574,3.494465774,12,-32.77368415,2,2.022838726,-154.9516582,9.863801177,-4.457061385
1,3.02838834,2.480959535,5.368268742,4.373209413,1,0.378721226,137.0835896,5.95345821,-45.4302061
1,-4.907377921,0.781979681,7.266646525,128.7041321,0,4.068834376,-111.2897268,2.776920717,99.76868162
0,11.91761319,-0.554433241,1.840633879,-64.01347423,4,2.001802884,-106.1680159,2.88227505,-82.41079697
0,-9.218533856,23.07908152,1.930791833,-25.23684231,1,6.247291272,-46.93882161,12,37.41067865
0,-11.42715087,7.310698757,11.45854893,44.54746956,3,2.788884809,140.8830205,4.481717402,3.997617722
0,6.079749278,3.474859305,7.046864284,-66.43289089,13,2.933122618,33.38674832,7.032536833,131.0168366
1,0.119596475,4.22872007,9.129734654,-97.37799051,1,0.455912942,-27.13303207,4.782779032,56.49102355
1,14.8296081,10.00477601,2.617892529,-49.38606636,3,1.682915296,-43.15141016,8.243915925,63.86748975
1,-0.119776706,12.43471063,6.260648594,21.4143391,2,3.931575969,-1.564416912,1.673751426,-59.37980935
0,18.62884895,17.25361993,0.393189433,15.44751695,1,7.301904593,-17.79025427,7.776019494,-46.12344639
0,12.85191349,13.40521439,2.759903446,-78.28071125,1,5.091182281,-91.43314257,10.21961772,26.32978602
1,2.876929012,4.63335546,12,-13.39951166,1,3.823034319,-134.9295176,12,48.63516517
1,21.45903302,13.37227594,3.290786089,-9.007577356,0,5.947035413,-64.68419169,6.860789503,-8.853794642
1,0.675121996,1.273577267,4.259542022,-21.1360785,0,1.870091309,-86.27624211,1.124744691,30.77078886
1,-9.906147533,-1.832851955,5.996467704,135.8996924,2,3.463642684,33.58326022,6.930926672,-3.657556343
0,1.126346442,74.88059585,1.150156367,143.6797474,0,9.305200819,26.85281971,10.55722398,-162.8035413
1,-7.05566942,10.59078439,1.676052811,48.18748396,1,4.413904822,-153.2291182,12,20.06334399
0,10.11582876,23.79697771,3.934778657,48.77868927,18,7.672434948,-10.84470372,0.687124857,60.55138793
0,-17.92041059,11.2376206,0,116.970072,0,5.423134703,15.78237302,8.823922114,-26.65678344
0,1.869223181,20.13360286,1.680389282,-44.76119751,0,5.435513497,-6.740058812,6.688752626,36.32663725
1,-11.86762869,14.75649062,1.120759001,15.44961989,0,5.478136108,40.60745986,9.558925105,3.303976231
1,-2.381394907,1.595725211,3.240773568,160.4154928,0,1.679126155,-63.10265184,3.355111093,76.5524419
0,16.5007483,7.362795371,2.997960849,-146.4486937,4,5.705881538,4.051775141,8.588262356,48.3343237
1,17.95588509,9.854187031,1.521992539,132.3958389,2,5.280333435,-2.501646099,6.980686198,-2.551076129
0,5.149352631,7.125343839,1.540218946,-61.19170357,1,1.698506404,13.15157564,3.511112978,41.11514046
1,-5.48567629,2.419686477,10.72185698,85.09856554,2,4.106160921,34.00113269,6.421168605,-58.40962363
1,0.247130141,5.000901318,12,-30.27551907,0,2.947440024,-92.03054978,8.742310606,155.6926797
1,7.235597132,1.721430783,7.620844365,-61.35442475,8,3.655004269,11.62533306,6.734383346,87.81999375
1,19.16454867,16.21498113,2.197905245,38.47671511,1,10.83622588,62.40101647,4.373103604,-11.39475211
0,4.603081774,21.79567362,0.916278281,-1.553924333,14,1.85813219,143.5823236,11.56295308,-43.42931582
0,-3.710711742,20.60704625,0.663000171,-14.52033106,0,5.855778274,7.641014546,4.329326233,44.29039695
1,22.15360674,12.6884539,2.805538807,170.0690903,0,4.461879008,-24.91586641,11.88275718,0.444671315
0,18.90733646,-0.057244168,1.997857608,4.23848334,1,4.378122133,172.5635184,4.304788656,-4.810693072
1,-1.500337346,2.798379001,5.02562848,3.151253189,0,3.378469969,-113.61104,12,26.49997614
1,3.303259658,1.59951597,12,-63.20412877,1,3.574072485,161.862906,3.014463662,-14.17813014
1,-1.1540755,2.191442795,2.5098617,12.68664499,0,4.095485637,-52.87352879,5.150369737,-11.33587849
1,-0.486670896,25.38094138,1.054682202,38.12886881,0,6.801604365,-10.92914101,7.458318387,-21.92048409
0,-20.98992469,28.84019273,2.073115342,23.69824297,1,7.85232392,20.70277107,9.622890301,22.5364231
0,-19.21782241,20.25423497,1.473243049,-3.551999626,2,3.858021402,48.00017102,5.267023127,-14.58778479
0,5.440400164,8.304588539,4.47451009,-104.9328705,0,7.256256047,-54.44240673,6.75160897,47.7908393
1,12.81929937,9.650238862,1.3885479,34.58168328,12,3.552653415,70.79571351,9.61495288,-67.76861683
0,1.74566641,2.400570101,9.79239493,8.544015451,1,2.530014068,162.9063134,12,65.47169213
1,17.1712698,17.43705191,2.780811358,-1.112350252,6,6.017258265,11.28886231,6.590479391,-29.7296398
0,18.77565892,13.068855,8.825954244,138.5983956,2,1.11352963,-11.83735482,3.78066339,-95.70950151
1,0.507264419,0.582242081,6.444967503,-65.26841756,0,3.00868109,-171.5406136,9.719995786,56.07953949
0,-16.97553111,9.37199025,0.241851682,180,2,2.7638714,11.56175008,3.805009614,10.77808205
1,-0.205333401,3.121550587,12,14.16108636,3,3.06030114,-166.503263,12,13.26341206
1,-22.22775073,-1.329693356,2.554921153,-28.15983266,0,5.130327075,21.22963081,11.70931442,-30.51585625
0,23.2440614,1.609863601,1.941642251,0.871159705,0,4.57970976,4.431164809,5.328147973,6.337233015
0,-13.9009941,21.89688734,3.274178476,29.93928996,0,6.841132508,24.24125868,6.719966588,-27.87227071
1,-8.743532292,13.20067726,0,114.7859785,3,2.76282088,-91.69123048,12,86.67133215
0,-3.948947151,24.23377535,1.743254372,0.336417037,2,6.151336128,-0.352161928,3.235033189,-26.49422124
0,18.17789363,24.16510581,2.337807351,-11.49368714,0,5.485719828,-42.89267632,8.073245107,30.59946976
0,1.993355955,1.353804361,12,128.5934357,2,3.054738714,-22.71077043,12,-83.05883234
0,-1.040210203,2.058522699,11.00120791,2.788837161,0,1.018863482,-136.7146687,2.437781323,-42.71045865
0,-24.08145014,7.210133953,3.635833095,-20.48327408,0,4.784934439,-30.73254906,11.84389301,-7.791487014
0,21.28702522,13.91282507,1.603985289,-17.97122141,0,6.041708,-22.36803804,7.915969733,-36.56569028
0,1.503684076,4.070687581,4.159554749,-74.1081627,0,2.030292637,-110.7101187,2.37246853,-161.86935
0,-1.507538182,2.742761854,2.97345372,-64.14388851,0,1.179943516,-20.43108974,2.66774239,116.2429283
1,1.155324515,1.424376999,8.334921643,59.09696959,2,5.092993715,94.29974489,1.954870669,-31.44551652
0,-16.26615878,17.90653444,2.457028548,-46.04536692,0,3.408059162,0.911098185,9.852682317,19.70692902
1,-18.16101517,2.685072048,3.650357398,-92.76591586,0,3.886859896,-35.01897633,9.638391179,30.64396343
0,-5.178083275,5.28937332,10.57465028,-79.5469516,27,0,115.9980552,0.813121472,-116.0216247
1,0.243020204,1.481707982,4.786986961,115.019044,0,3.423208158,43.31820174,3.267150574,10.24239353
1,-10.33942282,-1.108298167,2.858892552,31.62224512,0,5.900407505,-3.011851487,8.470998433,2.754252798
0,9.389493142,55.40762041,12,-10.62512794,0,0.733215899,27.69114329,9.595404721,-119.1342829
1,1.003695107,3.552695229,9.410964029,-33.34019661,5,3.524059069,-117.0518287,12,-4.881954731
0,-11.01972741,21.65425601,2.668066267,12.92755311,0,7.989787279,-7.473270752,5.818220592,20.02078962
1,2.216699428,0.387434844,3.962723183,18.39436928,0,1.880256798,-116.7597013,5.688331155,0.608723492
0,22.48321902,6.600565641,0.298303812,28.93972163,0,4.357240202,-31.49659627,9.171049142,40.16353977
0,7.643573347,0.272407753,1.234735225,40.29628941,2,1.657340057,9.637829836,4.840204627,-158.5070353
0,7.693021041,63.76513559,12,-19.93239491,1,4.237513377,-116.4062755,9.610726461,46.60885458
1,-0.250673379,6.047576692,9.601272566,-3.349038924,1,5.112726989,-48.1890793,4.097974475,91.82312574
0,-8.846966502,26.25466502,3.01411907,-85.79803078,0,5.133361661,18.82823191,11.39971424,34.20869849
1,-13.07383834,22.98521947,3.214488922,9.567173152,0,11.70340547,4.09258337,11.20101576,-25.57164442
1,-15.51140524,6.704743048,1.562215728,102.6681774,2,4.753211722,-15.70700227,4.678048301,-17.98574708
0,3.164615713,28.66877907,3.647192116,25.69093745,4,4.816560432,36.79119689,10.49179929,-51.45071385
0,-0.494618352,0.759042531,4.765283889,-119.0327926,0,3.594323539,-76.52860851,3.517309615,15.29792666
1,0.963667436,-0.716444878,9.785509174,-117.0028747,1,3.068887454,-47.37015831,2.078041186,16.34417221
1,0.831023854,1.971263193,1.660342299,60.0823084,1,3.211836243,150.7812689,0.426644027,-116.9476892
0,-2.614306593,0.100112658,12,-2.799054697,1,4.47865644,21.98303894,5.879668136,-41.99685681
1,5.615589941,4.285111549,5.300583923,113.3883641,0,1.332865528,19.96411683,2.222194752,-52.55111785
0,22.73158915,2.920574871,4.034707188,-0.65475032,0,7.851652067,-14.97720682,3.409417357,-6.594934309
1,-1.90558264,8.38785635,10.11235254,-14.56712541,6,1.161262629,87.6335998,12,-89.61922135
1,3.133531826,2.440333667,6.913435148,38.08709715,0,0.749574407,119.7003025,4.300804713,-37.30265146
1,-17.88302336,20.01807594,1.250276192,136.647733,4,4.315731417,0.197526403,3.206389095,19.28392288
1,16.81034704,16.75557196,1.802042977,-50.30526242,4,5.70287113,18.61101811,7.241580572,128.4272579
0,10.21376766,23.07237666,2.32486858,6.966767806,0,2.967719914,22.23004314,6.73545196,-54.4089239
0,3.015963378,25.02849604,2.691181934,37.8183229,3,5.616782193,-2.290611685,4.008983723,-22.89172677
0,10.59891129,13.53410735,0.256893047,-153.0382976,0,10.56929361,9.094055887,12,18.06518315
1,-2.403976929,26.08403136,0,64.40730228,1,9.579331173,34.66453456,5.468851091,13.41911989
1,-9.712479827,8.618550589,2.013370089,-122.7585839,0,1.423414178,15.35297972,3.352852232,92.23989716
0,5.474837542,22.30194531,2.733513963,-46.13895696,7,4.972233569,0.101766279,3.004074777,46.34480731
0,-6.195353793,52.58587128,4.979184347,143.6385748,5,2.864451974,-154.9682743,6.173114106,68.64112939
0,0.894513803,11.81092743,5.678026777,108.0110532,2,4.945411181,26.84549701,5.195275319,-87.68020408
1,-12.97378497,13.23564877,1.681838258,82.41067482,1,8.3433553,93.70361278,1.411355024,98.5233307
1,-23.56435817,9.009163798,3.15656934,154.9891528,0,5.319466371,11.35809196,4.359326257,-31.78424125
1,4.574427706,9.465369037,4.237814091,-23.75712009,4,2.551897551,-29.93668063,8.824823843,88.68414298
1,-10.70652379,23.67018815,3.348463663,59.041165,0,4.845961396,9.385059468,7.530363099,-54.3988185
0,-2.846409624,24.68490836,1.461156616,10.46082121,0,2.369523368,21.65387754,1.58065797,5.274266623
0,6.652603552,22.74396933,5.977866647,-17.06779765,6,6.112791345,-33.46270537,2.396576173,75.83333605
0,20.32315982,13.54917814,5.276332533,-44.47427948,5,2.182180628,-88.71165058,4.581352664,18.46379274
1,12.64259075,21.03738476,3.416206989,14.76234313,0,5.447192028,5.285403007,10.19152456,-29.1299649
0,-22.37176389,-0.622744224,0.924402466,-152.3318669,0,6.313183173,-31.11898749,12,-18.02044222
0,-3.200749472,51.37246108,2.248271161,85.79850589,0,0.033381115,1.332312671,3.187792663,-11.84612302
